work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Data Scientist,93300,USD,93300,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,ML Engineer,179000,USD,179000,US,In-person,United States,M,Other
2023,Mid-level,Full-time,ML Engineer,144000,USD,144000,US,In-person,United States,M,Other
2023,Entry-level,Full-time,Research Scientist,250800,USD,250800,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Research Scientist,167200,USD,167200,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Research Scientist,144000,USD,144000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Research Scientist,76000,USD,76000,US,In-person,United States,M,Advanced Data Science and Research
2023,Executive,Full-time,Data Lead,230000,USD,230000,US,In-person,United States,M,Data Product and Project Management
2023,Executive,Full-time,Data Lead,180000,USD,180000,US,In-person,United States,M,Data Product and Project Management
2023,Entry-level,Full-time,Data Scientist,156450,USD,156450,US,Remote,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Data Scientist,119200,USD,119200,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,150000,USD,150000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,130000,USD,130000,US,Remote,United States,M,Advanced Data Science and Research
2023,Executive,Full-time,Head of Data,247500,USD,247500,US,In-person,United States,M,Leadership and Executive Roles
2023,Executive,Full-time,Head of Data,172200,USD,172200,US,In-person,United States,M,Leadership and Executive Roles
2023,Mid-level,Full-time,ML Engineer,155000,USD,155000,US,In-person,United States,M,Other
2023,Mid-level,Full-time,ML Engineer,125000,USD,125000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Engineer,175000,USD,175000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,97500,USD,97500,US,Remote,United States,M,Data Engineering and Integration
2023,Executive,Full-time,Research Scientist,220000,USD,220000,US,In-person,United States,M,Advanced Data Science and Research
2023,Executive,Full-time,Research Scientist,185000,USD,185000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Analyst,100000,USD,100000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,75000,USD,75000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Research Scientist,303050,USD,303050,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,202350,USD,202350,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,AI Engineer,20000,EUR,21593,PT,Hybrid,Portugal,L,AI Specialization
2023,Senior,Full-time,Data Scientist,201650,USD,201650,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,124600,USD,124600,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Business Intelligence Analyst,198200,USD,198200,US,In-person,United States,M,Other
2023,Senior,Full-time,Business Intelligence Analyst,110200,USD,110200,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Scientist,212000,USD,212000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,93400,USD,93400,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Analyst,145000,USD,145000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,110000,USD,110000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Business Intelligence Engineer,89500,USD,89500,US,Remote,United States,M,BI and Visualization
2023,Mid-level,Full-time,Business Intelligence Engineer,65000,USD,65000,US,Remote,United States,M,BI and Visualization
2023,Senior,Full-time,Machine Learning Engineer,328400,USD,328400,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,205600,USD,205600,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,184800,USD,184800,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,161900,USD,161900,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Data Engineer,85000,USD,85000,US,Remote,United States,M,Data Engineering and Integration
2023,Entry-level,Full-time,Data Engineer,61800,USD,61800,US,Remote,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,57500,GBP,70748,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,54500,GBP,67056,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Entry-level,Full-time,Data Analyst,116000,USD,116000,US,In-person,United States,M,Core Data Analysis
2023,Entry-level,Full-time,Data Analyst,72500,USD,72500,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,215000,USD,215000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,169850,USD,169850,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Business Intelligence Engineer,225000,USD,225000,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,180000,USD,180000,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Scientist,147400,USD,147400,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,107682,USD,107682,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,225300,USD,225300,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,197400,USD,197400,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Analytics Engineer,160000,USD,160000,US,In-person,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Analytics Engineer,136000,USD,136000,US,In-person,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Machine Learning Engineer,204600,USD,204600,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,126500,USD,126500,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Architect,210000,USD,210000,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Architect,115000,USD,115000,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Entry-level,Full-time,Data Analyst,86500,USD,86500,US,In-person,United States,L,Core Data Analysis
2023,Entry-level,Full-time,Data Analyst,40400,USD,40400,US,In-person,United States,L,Core Data Analysis
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,329700,USD,329700,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,192351,USD,192351,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,280000,USD,280000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Business Intelligence Analyst,106700,USD,106700,US,In-person,United States,M,Other
2023,Mid-level,Full-time,Business Intelligence Analyst,97000,USD,97000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Analyst,175000,USD,175000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,150000,USD,150000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Product Manager,145000,USD,145000,US,In-person,United States,M,Data Product and Project Management
2023,Senior,Full-time,Data Product Manager,120000,USD,120000,US,In-person,United States,M,Data Product and Project Management
2023,Entry-level,Full-time,Data Engineer,88000,USD,88000,US,In-person,United States,M,Data Engineering and Integration
2023,Entry-level,Full-time,Data Engineer,60000,USD,60000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Management Specialist,123000,USD,123000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Management Specialist,93593,USD,93593,US,In-person,United States,M,Other
2023,Senior,Full-time,ML Engineer,276000,USD,276000,US,In-person,United States,M,Other
2023,Senior,Full-time,ML Engineer,174000,USD,174000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Scientist,185900,USD,185900,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,129300,USD,129300,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,222405,USD,222405,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,172800,USD,172800,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Analyst,120350,USD,120350,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,74400,USD,74400,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,205600,USD,205600,US,In-person,United States,L,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,105700,USD,105700,US,In-person,United States,L,Data Engineering and Integration
2023,Senior,Full-time,Machine Learning Engineer,263500,USD,263500,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,189360,USD,189360,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,192000,USD,192000,CA,In-person,Canada,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,124000,USD,124000,CA,In-person,Canada,M,ML Development and Research
2023,Senior,Full-time,AI Developer,230000,USD,230000,US,In-person,United States,M,AI Specialization
2023,Senior,Full-time,AI Developer,124000,USD,124000,US,In-person,United States,M,AI Specialization
2023,Senior,Full-time,Data Engineer,148500,USD,148500,CA,In-person,Canada,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,82500,USD,82500,CA,In-person,Canada,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,184800,USD,184800,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,161900,USD,161900,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Architect,310000,USD,310000,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Architect,206000,USD,206000,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,AI Engineer,372000,USD,372000,US,In-person,United States,M,AI Specialization
2023,Senior,Full-time,AI Engineer,223000,USD,223000,US,In-person,United States,M,AI Specialization
2023,Senior,Full-time,Data Scientist,140000,GBP,172256,GB,In-person,United Kingdom,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,100000,GBP,123040,GB,In-person,United Kingdom,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Analyst,95000,USD,95000,US,Remote,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,80000,USD,80000,US,Remote,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Scientist,131000,USD,131000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,110000,USD,110000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,148500,USD,148500,CA,In-person,Canada,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,82500,USD,82500,CA,In-person,Canada,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,133000,USD,133000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,58400,USD,58400,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Manager,233500,USD,233500,US,In-person,United States,M,Data Product and Project Management
2023,Senior,Full-time,Data Manager,146000,USD,146000,US,In-person,United States,M,Data Product and Project Management
2023,Senior,Full-time,Data Engineer,300000,USD,300000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,280889,USD,280889,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,187259,USD,187259,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,AI Architect,305100,USD,305100,US,Remote,United States,M,AI Specialization
2023,Senior,Full-time,AI Architect,146900,USD,146900,US,Remote,United States,M,AI Specialization
2023,Entry-level,Full-time,Business Intelligence Analyst,78800,USD,78800,US,In-person,United States,M,Other
2023,Entry-level,Full-time,Business Intelligence Analyst,44100,USD,44100,US,In-person,United States,M,Other
2023,Mid-level,Full-time,MLOps Engineer,166000,USD,166000,US,In-person,United States,M,ML Operations and Infrastructure
2023,Mid-level,Full-time,MLOps Engineer,73100,USD,73100,US,In-person,United States,M,ML Operations and Infrastructure
2023,Senior,Full-time,Data Scientist,150000,USD,150000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,80000,USD,80000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Analytics Engineer,150000,USD,150000,US,Remote,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Analytics Engineer,80000,USD,80000,US,Remote,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Data Scientist,170000,USD,170000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,120000,USD,120000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,110000,USD,110000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,90000,USD,90000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Business Intelligence Engineer,202800,USD,202800,US,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,104300,USD,104300,US,In-person,United States,L,BI and Visualization
2023,Executive,Full-time,Data Science Manager,272400,USD,272400,US,In-person,United States,L,Data Product and Project Management
2023,Executive,Full-time,Data Science Manager,140100,USD,140100,US,In-person,United States,L,Data Product and Project Management
2023,Mid-level,Full-time,Data Engineer,154000,USD,154000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,103000,USD,103000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Machine Learning Engineer,223600,USD,223600,US,In-person,United States,L,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,115000,USD,115000,US,In-person,United States,L,ML Development and Research
2023,Mid-level,Full-time,Business Intelligence Analyst,80750,USD,80750,CA,In-person,Canada,M,Other
2023,Mid-level,Full-time,Business Intelligence Analyst,48450,USD,48450,CA,In-person,Canada,M,Other
2023,Entry-level,Full-time,BI Developer,85600,USD,85600,US,In-person,United States,M,BI and Visualization
2023,Entry-level,Full-time,BI Developer,57000,USD,57000,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Engineer,190400,USD,190400,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,112000,USD,112000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Strategist,119636,USD,119636,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Strategist,70374,USD,70374,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Engineer,304750,USD,304750,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Analyst,98873,USD,98873,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,58161,USD,58161,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Analytics Engineer,138000,USD,138000,US,In-person,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Analytics Engineer,85500,USD,85500,US,In-person,United States,M,Analytics Engineering and Consulting
2023,Senior,Full-time,Data Scientist,307100,USD,307100,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,216800,USD,216800,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,153600,USD,153600,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,106800,USD,106800,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Analyst,250000,USD,250000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,125000,USD,125000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,280000,USD,280000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,180000,USD,180000,US,In-person,United States,M,ML Development and Research
2023,Executive,Full-time,Data Engineer,160000,USD,160000,US,In-person,United States,M,Data Engineering and Integration
2023,Executive,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,180000,USD,180000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,162000,USD,162000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,185000,USD,185000,US,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,79600,USD,79600,US,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Data Analyst,164640,USD,164640,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,131712,USD,131712,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,74800,USD,74800,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,63600,USD,63600,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Scientist,138510,USD,138510,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,95490,USD,95490,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Machine Learning Engineer,75000,GBP,92280,GB,Remote,United Kingdom,M,ML Development and Research
2023,Mid-level,Full-time,Machine Learning Engineer,55000,GBP,67672,GB,Remote,United Kingdom,M,ML Development and Research
2023,Senior,Full-time,Data Engineer,280000,USD,280000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Machine Learning Engineer,170000,USD,170000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,140000,USD,140000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,137500,USD,137500,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,81500,USD,81500,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,253792,USD,253792,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,158620,USD,158620,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Business Intelligence Specialist,259900,USD,259900,US,In-person,United States,M,Data Management and Analysis
2023,Senior,Full-time,Business Intelligence Specialist,139200,USD,139200,US,In-person,United States,M,Data Management and Analysis
2023,Senior,Full-time,Machine Learning Infrastructure Engineer,96000,GBP,118118,GB,Remote,United Kingdom,M,Other
2023,Senior,Full-time,Machine Learning Infrastructure Engineer,65000,GBP,79976,GB,Remote,United Kingdom,M,Other
2023,Senior,Full-time,Research Scientist,293000,USD,293000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,185000,USD,185000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,180000,USD,180000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,90000,USD,90000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,165000,USD,165000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,115500,USD,115500,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,110000,USD,110000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,70000,USD,70000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Research Analyst,142000,USD,142000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Research Analyst,102000,USD,102000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Quality Engineer,141600,USD,141600,US,In-person,United States,M,Data Quality and Operations Management
2023,Senior,Full-time,Data Quality Engineer,121400,USD,121400,US,In-person,United States,M,Data Quality and Operations Management
2023,Senior,Full-time,Data Engineer,240000,USD,240000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,170000,USD,170000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,In-person,United States,L,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Analyst,55000,USD,55000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,49000,USD,49000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,135000,USD,135000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,110000,USD,110000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,200000,USD,200000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,180000,USD,180000,US,Remote,United States,M,Data Engineering and Integration
2023,Executive,Full-time,Director of Data Science,200000,GBP,246080,GB,Remote,United Kingdom,M,Leadership and Executive Roles
2023,Executive,Full-time,Director of Data Science,150000,GBP,184560,GB,Remote,United Kingdom,M,Leadership and Executive Roles
2023,Senior,Full-time,Data Scientist,168000,USD,168000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,130000,USD,130000,US,Remote,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Data Scientist,105000,USD,105000,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Data Scientist,70000,USD,70000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Analyst,105000,USD,105000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,100000,USD,100000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,243000,USD,243000,CA,In-person,Canada,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,152000,USD,152000,CA,In-person,Canada,M,Data Engineering and Integration
2023,Senior,Full-time,BI Developer,167500,USD,167500,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,BI Developer,106500,USD,106500,US,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Data Analyst,65000,GBP,79976,ES,Remote,Gibraltar,L,Core Data Analysis
2023,Senior,Full-time,Business Intelligence Analyst,115600,USD,115600,US,In-person,United States,M,Other
2023,Senior,Full-time,Business Intelligence Analyst,79700,USD,79700,US,In-person,United States,M,Other
2023,Entry-level,Full-time,Applied Scientist,281700,USD,281700,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Applied Scientist,141100,USD,141100,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Specialist,173100,USD,173100,US,In-person,United States,M,Data Management and Analysis
2023,Senior,Full-time,Data Specialist,86900,USD,86900,US,In-person,United States,M,Data Management and Analysis
2023,Mid-level,Full-time,Machine Learning Engineer,258700,USD,258700,US,In-person,United States,M,ML Development and Research
2023,Mid-level,Full-time,Machine Learning Engineer,133800,USD,133800,US,In-person,United States,M,ML Development and Research
2023,Mid-level,Full-time,Data Analyst,120000,USD,120000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,85000,USD,85000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Machine Learning Engineer,225300,USD,225300,US,In-person,United States,M,ML Development and Research
2023,Mid-level,Full-time,Machine Learning Engineer,197400,USD,197400,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Analyst,157000,USD,157000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,125000,USD,125000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Scientist,208000,USD,208000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,134000,USD,134000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,140000,USD,140000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,65000,USD,65000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,258700,USD,258700,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,258700,USD,258700,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,188200,USD,188200,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,40000,GBP,49216,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,40000,GBP,49216,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,110000,USD,110000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,73400,USD,73400,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,183414,USD,183414,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,183414,USD,183414,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,97200,USD,97200,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Machine Learning Engineer,299000,USD,299000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,187000,USD,187000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,66000,USD,66000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,190000,USD,190000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,140000,USD,140000,US,Remote,United States,M,ML Development and Research
2023,Mid-level,Full-time,Data Engineer,170200,USD,170200,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,83900,USD,83900,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,101570,USD,101570,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Analyst,177000,USD,177000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,118000,USD,118000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,234500,USD,234500,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,127000,USD,127000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,ML Engineer,170000,AUD,114979,AU,Remote,Australia,L,Other
2023,Senior,Full-time,Data Scientist,287500,USD,287500,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,168000,USD,168000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,155000,USD,155000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,140000,USD,140000,US,In-person,United States,M,Data Engineering and Integration
2023,Executive,Full-time,Data Lead,230000,USD,230000,US,In-person,United States,M,Data Product and Project Management
